TIMESTAMP,TotalSapFlow_L_hr,Vh_Outer_cm_hr,Vh_Inner_cm_hr,Dendro_um,TDR315_VWC,SWC_Outer_percent,SWC_Inner_percent,radiation_mtn1300_PAR,humidity_mtn_100,humidity_mtn_300,humidity_mtn_700,humidity_mtn_1300,temperature_mtn_100,temperature_mtn_300,temperature_mtn_700,temperature_mtn_1300
11/19/2021 15:15,3.165,7.14,-0.1,5335,38.9,33.83,44.94,362.832524,84.5676,75.119471,77.289187,72.095017,28.751681,29.823389,30.645252,37.933527
11/19/2021 15:30, , , ,5334,38.9,  ,  ,191.720777,85.366451,76.648135,77.693543,66.378142,28.275001,29.580118,30.306644,37.525884
11/19/2021 15:45,3.31,7.39,-0.02,5314,38.8,33.06,44.59,183.337781,85.57356,76.089268,76.355552,71.687373,28.196102,29.626142,30.000912,37.509446
11/19/2021 16:00,3.14,7.04,-0.05,5312,38.8,33.85,44.7,158.846282,84.837171,75.066871,75.201657,65.043438,28.077754,29.261235,29.392733,36.835519
11/19/2021 16:15,3.071,6.94,-0.11,5311,38.8,34.31,45.21,107.56207,84.212556,75.168782,74.47513,64.004604,27.985705,28.95879,29.077138,35.31343
11/19/2021 16:30,2.967,6.71,-0.11,5310,38.8,35.17,45.35,43.78555,83.939698,72.785381,73.515195,68.3276,27.857495,28.422936,28.814142,33.081252
11/19/2021 16:45,2.481,5.86,-0.36,5309,38.8,37.6,46.07,36.224416,82.558969,73.71573,72.841268,70.395406,27.344652,27.942968,27.69641,30.346094
11/19/2021 17:00,2.347,5.58,-0.38,5309,38.9,38.3,46.09,16.499719,79.925722,73.258774,72.450062,71.401365,27.035632,27.209867,27.236167,28.156652
11/19/2021 17:15,2.166,5.27,-0.48,5309,38.9,39.02,46.45,0.226844,82.328847,75.98407,72.54211,74.294321,26.529365,26.71675,27.367665,27.374239
11/19/2021 17:30,1.975,4.9,-0.54,5309,38.9,39.88,46.69,-3.718095,83.121123,75.395616,71.40794,74.392944,26.401154,26.401154,27.400539,27.147405
11/19/2021 17:45,1.889,4.68,-0.51,5309,38.9,40.35,46.57,-4.375585,81.947503,74.15296,70.208021,73.21275,26.138158,26.52279,27.157268,27.068507
11/19/2021 18:00,1.805,4.55,-0.57,5308,38.9,40.78,46.88,-4.375585,81.454386,72.548685,68.810855,72.055568,26.236782,26.203907,27.219729,26.927146
11/19/2021 18:15,1.682,4.33,-0.63,5309,38.9,41.36,46.83,-4.539958,79.958596,71.197543,68.436086,71.536151,26.141446,26.39458,27.058644,26.927146
11/19/2021 18:30,1.592,4.14,-0.64,5309,38.9,41.81,46.78,-4.70433,80.287341,71.020021,67.752296,70.083098,26.171033,26.141446,26.946871,26.835098
11/19/2021 18:45,1.449,3.84,-0.66,5308,38.9,42.17,46.98,-4.375585,78.722515,70.523616,67.292053,70.145559,25.881737,26.302531,27.048782,26.927146
11/19/2021 19:00,1.388,3.76,-0.72,5308,38.9,42.55,46.93,-4.539958,78.019001,70.208021,67.002758,69.918725,25.763389,26.427454,26.854822,26.808798
11/19/2021 19:15,1.369,3.68,-0.68,5309,38.8,42.84,47.1,-4.539958,78.061738,69.856264,66.851535,69.829964,25.967211,26.476766,27.107956,26.904134
11/19/2021 19:30,1.325,3.62,-0.72,5309,38.9,42.84,46.95,-4.539958,80.234742,69.606418,66.190758,69.399308,25.894887,26.374855,26.983033,26.933721
11/19/2021 19:45,1.232,3.46,-0.77,5308,38.9,42.86,46.93,-4.70433,78.495681,69.054126,66.545802,68.902904,25.792976,26.391292,26.992895,26.946871
11/19/2021 20:00,1.227,3.41,-0.73,5309,38.9,43.1,46.88,-4.70433,78.23926,68.906191,66.069122,68.567584,25.648328,26.361705,26.983033,26.99947
11/19/2021 20:15,1.21,3.4,-0.76,5308,38.9,43.29,46.9,-4.375585,78.429932,68.748393,66.04611,68.307875,25.451082,26.348555,26.867972,26.841673
11/19/2021 20:30,1.138,3.23,-0.75,5308,38.9,43.32,46.93,-4.539958,79.449041,71.792572,68.952215,71.292879,25.54313,26.447179,27.144118,26.946871
11/19/2021 20:45,1.089,3.15,-0.78,5309,38.9,43.39,46.86,-4.211213,80.754159,72.098304,67.844345,70.960847,25.842288,26.499778,27.117818,27.328215
11/19/2021 21:00,1.017,2.99,-0.78,5309,38.9,43.63,46.62,-4.211213,81.891616,72.042418,68.699082,70.303357,25.901462,26.6773,27.555049,27.407114
11/19/2021 21:15,1.013,2.98,-0.78,5309,38.9,43.82,46.86,-4.375585,82.210499,71.973381,68.863454,70.941122,26.118434,26.631276,27.472863,27.47615
11/19/2021 21:30,1.021,2.98,-0.76,5309,38.9,43.89,46.64,-4.539958,81.855455,72.167341,69.248086,71.144944,25.973786,26.651001,27.495875,27.377527
11/19/2021 21:45,1.018,3.01,-0.8,5309,38.9,43.75,46.83,-4.539958,81.842305,72.236377,68.939065,71.207406,25.898175,26.647713,27.561624,27.311778
11/19/2021 22:00,0.977,2.9,-0.78, ,38.8,44.15,46.74,-4.375585,82.384734,72.430337,69.129738,71.148232,26.078984,26.683875,27.265754,27.344652
11/19/2021 22:15,0.96,2.89,-0.81,5309,38.9,44.23,46.83,-4.04684,81.230839,72.298839,69.136312,71.43424,25.832426,26.683875,27.34794,27.255891
11/19/2021 22:30,0.937,2.83,-0.8,5309,39,44.13,46.71,-4.375585,81.224264,72.394175,69.366434,71.5756,26.013235,26.7036,27.219729,27.548474
11/19/2021 22:45,0.918,2.77,-0.78,5309,39.1,44.15,46.59,-4.539958,82.999487,72.663746,69.369721,71.523001,26.085559,26.588539,27.370952,27.384102
11/19/2021 23:00,0.915,2.8,-0.82,5309,39,44.25,46.88,-4.539958,83.380831,72.390887,69.343422,71.493414,25.717365,26.621414,27.607648,27.318353
11/19/2021 23:15,0.892,2.73,-0.8,5309,39,44.51,46.69,-4.539958,81.812718,72.647308,69.333559,71.506564,25.914612,26.674013,27.196717,27.209867
11/19/2021 23:30,0.893,2.75,-0.82,5309,39,44.47,46.95,-4.539958,82.108588,72.70977,68.906191,71.335616,26.065835,26.532652,27.104669,27.265754
11/19/2021 23:45,0.875,2.71,-0.82,5308,39,44.49,46.98,-4.375585,82.230224,72.831406,69.211924,71.424377,26.016523,26.253219,27.328215,27.209867
11/20/2021 0:00,0.88,2.73,-0.83,5309,38.8,44.37,46.88,-4.211213,82.088863,72.884005,69.287535,71.444102,25.802839,26.50964,27.246029,27.397252
11/20/2021 0:15,0.866,2.68,-0.81,5309,38.9,44.68,46.86,-4.375585,82.710191,72.772232,69.188912,71.279729,25.894887,26.328831,27.315065,27.338078
11/20/2021 0:30,0.875,2.72,-0.83,5308,39,44.37,46.71,-4.375585,81.303163,72.584847,69.073851,71.26658,25.707503,26.641138,27.298628,27.33479
11/20/2021 0:45,0.856,2.65,-0.8,5310,39,44.63,46.83,-4.211213,81.760118,72.325138,69.133025,71.207406,25.871875,26.545802,27.163843,27.272329
11/20/2021 1:00,0.862,2.69,-0.83,5309,39,44.66,46.86,-4.375585,81.924491,72.486223,68.603746,71.108782,25.622029,26.407729,27.203292,27.384102
11/20/2021 1:15,0.879,2.7,-0.8,5309,39,44.61,46.81,-4.375585,82.496507,72.108167,68.722094,70.730725,25.769964,26.460329,27.30849,27.449851
11/20/2021 1:30,0.818,2.62,-0.86,5309,38.9,44.47,46.83,-4.375585,81.839017,72.275827,68.935778,71.115357,25.645041,26.401154,27.18028,27.265754
11/20/2021 1:45,0.831,2.65,-0.86,5309,39,44.47,46.64,-4.375585,81.464248,72.614434,68.81743,71.292879,25.661478,26.427454,27.058644,27.439988
11/20/2021 2:00,0.875,2.72,-0.83,5309,39,44.66,46.88,-4.539958,81.792993,72.476361,68.689219,71.187681,25.73709,26.473478,27.098094,27.272329
11/20/2021 2:15,0.862,2.69,-0.83,5308,39,44.51,46.86,-4.375585,81.802855,72.522385,68.682644,70.875373,25.85215,26.302531,27.400539,27.377527
11/20/2021 2:30,0.843,2.64,-0.82,5309,39.1,44.39,46.74,-4.375585,81.372199,72.446774,68.922628,71.361916,25.566142,26.361705,27.397252,27.203292
11/20/2021 2:45,0.818,2.62,-0.86,5309,39.1,44.63,46.83,-4.868703,82.348572,72.54211,68.712231,71.092345,25.973786,26.667438,27.209867,27.384102
11/20/2021 3:00,0.83,2.62,-0.83,5308,39,44.42,46.76,-4.539958,81.917916,72.305414,68.95879,71.089057,25.668053,26.39458,27.311778,27.144118
11/20/2021 3:15,0.883,2.71,-0.8,5307,39,44.61,46.98,-4.70433,81.79628,72.56841,68.62347,71.089057,25.783114,26.457041,27.535325,27.331503
11/20/2021 3:30,0.875,2.71,-0.82,5309,39,44.42,46.76,-4.375585,82.318985,72.456636,68.62347,71.233705,25.914612,26.38143,27.397252,27.196717
11/20/2021 3:45,0.874,2.68,-0.79,5309,39,44.49,46.83,-4.539958,82.263098,72.229802,68.66292,71.167956,26.00666,26.585252,27.413689,27.351227
11/20/2021 4:00,0.83,2.62,-0.83,5308,39.1,44.51,46.69,-4.211213,82.249948,72.21994,68.692507,70.91811,25.694353,26.499778,27.30849,27.252604
11/20/2021 4:15,0.84,2.65,-0.84,5308,39,44.56,46.78,-4.539958,82.180912,72.433624,68.758256,71.210693,25.625316,26.568814,27.387389,27.282191
11/20/2021 4:30,0.857,2.66,-0.81,5308,39,44.63,46.86,-4.539958,82.236799,72.446774,68.62347,71.210693,25.950774,26.361705,27.232879,27.176993
11/20/2021 4:45,0.874,2.68,-0.79,5308,39,44.51,46.86,-4.70433,81.549722,72.699908,68.692507,71.194256,25.562855,26.565527,27.466288,27.407114
11/20/2021 5:00,0.839,2.63,-0.82,5308,39,44.54,46.88,-5.197448,82.457058,72.762369,68.551146,71.141657,25.832426,26.578677,27.370952,27.292053
11/20/2021 5:15,0.883,2.7,-0.79, ,39,44.61,46.93,-4.375585,81.102629,70.424993,67.176993,69.326984,25.908037,26.391292,27.111244,26.963308
11/20/2021 5:30,0.878,2.69,-0.79,5309,39.1,44.56,46.9,-4.211213,80.593074,69.833252,66.236782,68.63662,25.687778,26.315681,27.18028,26.913997
11/20/2021 5:45,0.892,2.72,-0.79,5308,39.1,44.35,46.86,-4.375585,79.442467,69.28096,65.576005,67.841057,25.664766,26.34198,26.976458,26.838385
11/20/2021 6:00,0.938,2.86,-0.83,5308,39.1,44.3,46.95,-4.539958,78.538418,69.136312,64.796879,67.246029,25.490531,26.125009,26.828523,26.946871
11/20/2021 6:15,1.017,2.98,-0.77,5309,39,44.2,46.86,-4.70433,78.854013,67.778596,64.369511,66.687163,25.552992,26.292669,27.03892,27.02577
11/20/2021 6:30,1.022,3.02,-0.8,5309,39.1,44.25,47.05,-4.539958,78.153786,67.393964,63.748183,66.17432,25.536555,26.05926,26.749624,26.851535
11/20/2021 6:45,1.045,3.07,-0.8,5308,39.1,44.13,46.93,-4.211213,76.858531,66.910709,63.317527,65.605592,25.368895,26.220345,26.920571,26.963308
11/20/2021 7:00,1.028,3.06,-0.83,5308,39.1,44.37,47.21,1.870569,76.414726,66.614839,62.755373,65.201235,25.329446,26.121721,26.614839,26.473478
11/20/2021 7:15,1.272,3.52,-0.74,5308,39.1,43.1,47.12,15.677857,70.786612,64.665381,62.781673,65.171648,25.487243,25.783114,26.092134,26.085559
11/20/2021 7:30,1.37,3.71,-0.71,5307,39.1,42.15,47.12,37.539396,70.181721,65.263697,63.12028,65.605592,25.227535,25.418207,25.85215,25.819276
11/20/2021 7:45,1.419,3.82,-0.71,5307,39.1,41.98,46.9,72.879478,71.920782,65.881737,63.363551,65.783114,25.474094,25.503681,26.105284,25.707503
11/20/2021 8:00,1.467,3.89,-0.67,5305,38.9,41.76,46.95,73.04385,73.094402,65.395195,63.192604,65.792976,25.319584,25.615454,25.855438,25.700928
11/20/2021 8:15,1.476,3.91,-0.67,5306,39.1,41.43,46.88,101.644661,74.52773,65.240685,64.441835,65.957349,25.20781,25.848863,26.217057,26.420879
11/20/2021 8:30,1.431,3.8,-0.66,5305,39.1,41.53,46.76,125.807415,75.852572,66.621414,65.24726,67.633948,25.289997,26.325543,26.697025,27.200005
11/20/2021 8:45,1.342,3.63,-0.69,5305,39.1,41.41,46.5,142.409035,77.479859,67.045495,66.279519,68.235551,25.516831,26.83181,27.236167,27.647098
11/20/2021 9:00,1.279,3.49,-0.69,5306,39.1,41.29,46.23,157.695675,79.133446,67.163843,66.604976,69.511082,25.559567,26.98632,27.689835,28.212539
11/20/2021 9:15,1.194,3.3,-0.69,5306,39,41.64,45.9,175.119157,79.537803,69.678742,66.437316,71.039746,25.954061,27.384102,27.956118,28.814142
11/20/2021 9:30,1.012,2.95,-0.75,5306,39.1,42.12,45.78,190.077053,80.964556,70.138985,69.711616,71.135082,26.04611,27.719422,28.820717,29.866126
11/20/2021 9:45,0.875,2.7,-0.81,5307,39.1,42.96,45.66,208.48677,81.17824,71.628199,70.717576,76.776345,26.249932,28.248701,29.215211,30.796474
11/20/2021 10:00,0.754,2.46,-0.84,5305,39.1,43.92,46.04,230.841426,81.02373,69.826677,69.875989,75.675049,26.50964,28.603746,29.47492,31.651211
11/20/2021 10:15,0.652,2.26,-0.87,5307,39.1,44.54,46.09,251.387986,82.161187,69.557106,74.932086,72.745932,26.693737,28.866742,29.741203,32.515811
11/20/2021 10:30,0.585,2.12,-0.88,5305,39.1,45.21,46.16,257.141022,82.00339,70.40198,73.544782,73.051665,27.006045,29.1396,29.675454,33.163438
11/20/2021 10:45,0.576,2.09,-0.87,5306,39.1,45.42,46.35,235.279483,81.599033,69.698466,72.759082,72.926742,27.301916,29.15275,29.984474,33.646693
11/20/2021 11:00,0.531,2,-0.88,5306,39.1,45.64,46.26,277.194464,81.83573,70.408555,73.646693,72.456636,27.469576,29.550531,30.342806,34.090499
11/20/2021 11:15,0.482,1.91,-0.9,5306,39.1,45.76,46.38,286.070578,82.910726,70.030499,72.042418,71.207406,27.663535,29.813527,30.641964,34.935373
11/20/2021 11:30,0.379,1.68,-0.9,5306,39.1,46.26,46.43,554.326457,83.834499,69.261235,71.006871,68.064604,27.834482,30.773462,31.010159,35.898596
11/20/2021 11:45,0.37,1.67,-0.91,5306,39.1,46.33,46.33,470.496495,83.449868,67.36109,73.571082,66.674013,28.228976,31.792572,30.970709,37.072216
11/20/2021 12:00,0.383,1.69,-0.9,5307,39.1,46.28,46.43,365.462483,84.228993,68.406499,73.801203,65.54313,28.373624,31.483551,31.384928,37.825041
11/20/2021 12:15,0.491,1.92,-0.89,5306,39,45.85,46.5,428.252769,82.920588,69.701754,71.749835,63.823794,28.682644,30.648539,31.200831,37.907228
11/20/2021 12:30,0.424,1.8,-0.92, ,39.1,46.59,46.59,397.515116,83.177009,72.203503,74.869624,66.614839,28.820717,30.510466,31.286304,38.048588
11/20/2021 12:45,0.38,1.72,-0.94,5306,39.1,46.43,46.59,476.413904,82.60828,73.456021,75.438353,64.882353,28.66292,30.26062,31.108782,38.328021
11/20/2021 13:00,0.526,1.97,-0.86,5307,39.2,45.85,46.5,417.897303,82.930451,74.432394,75.208232,71.621624,28.630045,30.040361,31.365203,38.485819
11/20/2021 13:15,0.727,2.38,-0.82,5306,39.1,44.73,46.45,287.714303,83.64054,74.685527,76.546224,69.050839,28.751681,30.221171,30.845786,38.627179
11/20/2021 13:30,1.106,3.16,-0.75,5305,39.1,43.06,46.35,310.397704,83.732588,75.208232,75.060296,68.98509,28.524847,30.046936,30.91811,38.459519
11/20/2021 13:45,1.457,3.83,-0.63,5305,39.1,41.24,46.33,538.217955,83.79505,74.458693,76.233916,70.707713,28.613608,29.961462,30.655114,38.791552
11/20/2021 14:00,1.762,4.51,-0.63,5304,39.1,39.83,46.21,575.694879,83.814774,75.073446,78.564718,67.65696,28.580733,29.826677,30.553203,38.666629
11/20/2021 14:15,2.108,5.14,-0.48,5304,39.1,38.2,45.83,292.809849,83.804912,75.398904,77.41411,69.777365,28.432798,29.576831,30.480879,38.854013
11/20/2021 14:30,2.365,5.6,-0.36,5293,39,36.98,45.64,282.783128,83.443293,75.596151,78.581155,70.375681,28.278288,29.705041,30.240895,38.745527
11/20/2021 14:45,2.591,6.02,-0.27,5287,39.1,35.72,45.37,204.213085,84.202693,74.997835,77.289187,69.931875,28.413074,29.32041,30.07981,38.216248
11/20/2021 15:00,2.773,6.36,-0.2,5282,39,35.21,45.33,209.14426,84.731973,74.96496,75.845997,66.848248,28.347325,29.218499,29.800377,37.368086
11/20/2021 15:15,2.79,6.37,-0.17,5276,39.1,35.33,45.33,201.254381,83.76875,75.103033,76.385139,69.987762,28.156652,29.129738,29.455195,36.378564
11/20/2021 15:30,2.719,6.25,-0.21,5274,39,35.67,45.35,177.420372,83.735876,74.780863,74.817025,72.436912,28.002142,28.77798,29.034401,35.050434
11/20/2021 15:45,2.631,6.1,-0.26,5269,39,36.17,45.47,135.669763,83.009349,75.569851,74.918936,70.990434,27.548474,28.304588,28.607033,33.482321
11/20/2021 16:00,2.697,6.22,-0.23,5267,39.1,36.03,45.71,189.748308,82.792378,74.297608,74.353495,72.893867,27.65696,27.919956,28.012005,32.584847
11/20/2021 16:15,2.701,6.2,-0.2,5262,39.1,36.39,45.76,106.575835,83.308507,75.425203,74.632928,72.095017,27.351227,27.607648,27.873932,31.532863
11/20/2021 16:30,2.573,6,-0.29,5262,39,36.58,45.9,98.357212,82.851552,73.068102,72.959616,74.623066,27.124393,27.216442,27.430126,30.040361
11/20/2021 16:45,2.502,5.85,-0.3,5261,38.9,37.22,45.95,60.222797,81.372199,73.370547,72.614434,71.006871,26.66415,26.950158,27.127681,29.119875
11/20/2021 17:00,2.355,5.55,-0.33,5259,38.8,38.08,46.12,27.677047,80.819908,73.991875,72.581559,71.795859,26.440604,26.680588,26.769349,28.074466
11/20/2021 17:15,2.071,5.04,-0.46,5260,38.9,39.18,46.55,3.843038,82.440621,76.368701,72.055568,73.669705,26.111859,26.315681,27.075082,27.223017
11/20/2021 17:30,1.841,4.62,-0.56,5260,38.9,40.38,46.62,-3.718095,81.885042,75.030709,71.292879,73.784766,25.911324,26.361705,27.071794,26.99947
11/20/2021 17:45,1.662,4.24,-0.58,5261,38.9,41.21,46.74,-4.539958,81.082904,73.239049,69.846402,72.719632,26.003373,26.164458,26.877835,26.943584
11/20/2021 18:00,1.533,3.98,-0.61,5261,38.9,42.03,46.93,-4.375585,79.873122,72.190353,68.873316,71.572312,26.151308,26.328831,27.176993,26.851535
11/20/2021 18:15,1.418,3.79,-0.68,5260,38.9,42.43,46.93,-4.70433,78.56143,71.283017,67.854207,70.543341,25.862013,26.289381,26.966596,26.670725
11/20/2021 18:30,1.29,3.56,-0.74,5260,38.9,42.91,47.02,-4.539958,78.364183,70.066661,66.782499,69.399308,25.848863,26.236782,26.775924,26.667438
11/20/2021 18:45,1.227,3.43,-0.75,5260,38.9,43.29,47,-4.211213,77.11824,69.451908,66.812086,69.087001,25.783114,26.22692,26.927146,26.634563
11/20/2021 19:00,1.187,3.33,-0.74,5260,38.8,43.53,46.9,-4.539958,77.663956,68.761543,65.885025,68.475535,25.635179,26.35513,26.877835,26.674013
11/20/2021 19:15,1.165,3.32,-0.78,5261,38.8,43.82,47.29,-4.539958,77.41411,68.3276,65.342596,67.985705,25.727227,26.351843,26.867972,26.867972
11/20/2021 19:30,1.137,3.22,-0.74,5261,38.9,43.8,47.05,-4.375585,75.638888,67.900231,64.994126,67.259179,25.855438,26.223632,26.848248,26.867972
11/20/2021 19:45,1.101,3.14,-0.74, ,39,43.92,47,-4.70433,76.003794,67.324928,64.639081,66.766061,25.72394,26.18747,26.785786,26.706887
11/20/2021 20:00,1.044,3.04,-0.77,5260,38.9,43.92,46.86,-4.211213,75.530402,67.098094,64.109802,66.463616,25.773252,26.21377,26.835098,26.913997
11/20/2021 20:15,1.066,3.09,-0.77,5260,39,44.04,46.98,-4.868703,76.973592,67.288766,64.080215,66.164458,25.901462,26.253219,26.864685,27.002758
11/20/2021 20:30,1.031,3.02,-0.78,5260,39.1,44.23,46.93,-3.882468,76.441025,67.262466,64.28075,66.34198,25.714077,26.023098,26.779211,26.84496
11/20/2021 20:45,1.031,3.03,-0.79,5261,38.9,44.11,46.83,-4.70433,74.876199,67.472863,64.606207,66.667438,25.638466,26.210482,26.979746,26.85811
11/20/2021 21:00,0.968,2.87,-0.77,5261,38.9,44.61,46.95,-4.375585,76.263503,67.877219,64.875778,66.99947,25.694353,26.154596,26.828523,26.848248
11/20/2021 21:15,0.949,2.82,-0.76,5261,38.9,44.25,46.71,-4.539958,78.153786,70.664976,67.532037,69.859551,25.733802,26.246644,26.904134,27.032345
11/20/2021 21:30,0.896,2.71,-0.77,5262,38.9,44.47,46.67,-4.375585,79.271519,70.760312,67.035632,69.438758,25.776539,26.34198,27.127681,26.930434
11/20/2021 21:45,0.874,2.68,-0.79,5261,38.9,44.63,46.67,-4.375585,78.873738,70.973997,67.16713,69.655729,25.750239,26.555665,27.259179,27.246029
11/20/2021 22:00,0.847,2.63,-0.8,5261,38.9,44.68,46.71,-4.04684,80.471438,70.911535,67.463001,69.62943,26.013235,26.328831,27.354515,27.242742
11/20/2021 22:15,0.834,2.6,-0.8,5261,38.9,44.8,46.69,-4.539958,80.612799,70.885236,67.620798,69.530806,25.651616,26.489916,27.400539,27.18028
11/20/2021 22:30,0.835,2.64,-0.84,5261,38.9,44.9,46.83,-4.539958,80.099956,71.246855,67.597786,69.659017,25.845575,26.335405,27.213154,27.377527
11/20/2021 22:45,0.825,2.6,-0.82,5262,38.9,44.9,46.59,-4.211213,80.119681,71.292879,67.679972,69.803665,25.875163,26.486628,27.328215,27.374239
11/20/2021 23:00,0.807,2.56,-0.82,5261,39,44.9,46.55,-4.868703,80.708135,71.592037,67.781883,69.701754,25.970499,26.526078,27.518887,27.32164
11/20/2021 23:15,0.781,2.5,-0.82,5262,39,45.18,46.59,-4.539958,80.852782,71.187681,67.709559,69.491357,25.674628,26.476766,27.47615,27.430126
11/20/2021 23:30,0.785,2.51,-0.82,5262,38.9,45.18,46.69,-4.539958,80.573349,71.40794,67.735859,69.754353,25.766677,26.545802,27.357802,27.292053
11/20/2021 23:45,0.799,2.57,-0.85,5262,39,45.14,46.67,-4.375585,80.833058,71.39479,67.676685,70.161997,26.00666,26.54909,27.255891,27.170418
11/21/2021 0:00,0.772,2.48,-0.82,5262,39,45.09,46.59,-4.375585,81.086191,71.526288,67.870644,70.231033,26.062547,26.463616,27.594499,27.242742
11/21/2021 0:15,1.129,3.22,-0.76,5263,39.1,45.04,47.05,-4.375585,83.742451,77.631082,74.425819,76.914418,25.87845,26.000086,26.818661,26.772636
11/21/2021 0:30,1.053,3.06,-0.77,5263,39.1,44.56,47.12,-4.868703,88.367892,86.185026,79.001948,88.101609,25.503681,24.816604,26.256507,25.027001
11/21/2021 0:45,0.853,2.67,-0.83,5263,39.2,45.23,47.05,-4.375585,90.866354,85.333576,77.052491,85.543973,25.089462,25.096037,26.651001,25.687778
11/21/2021 1:00,0.728,2.42,-0.86,5262,39.1,45.95,46.88,-4.375585,91.878888,82.940313,75.987357,82.637868,25.09275,25.506968,26.683875,26.171033
11/21/2021 1:15,0.781,2.52,-0.84,5262,39.2,46.07,47,-4.70433,91.671779,83.818062,78.209673,83.61424,25.122337,25.474094,26.614839,26.052685
11/21/2021 1:30,0.635,2.24,-0.89,5262,39.3,46.81,47.14,-4.375585,93.368103,88.206807,80.205155,91.957787,25.056588,24.777154,26.253219,25.027001
11/21/2021 1:45,0.52,2.04,-0.95,5261,39.3,47.24,47.24,-4.539958,93.844783,87.874775,77.420685,88.042434,25.023713,24.984264,26.99947,25.451082
11/21/2021 2:00,0.518,1.98,-0.89,5262,39.3,47.84,47.19,-4.868703,93.831633,85.113317,76.661284,84.814159,24.948102,25.329446,26.943584,26.003373
11/21/2021 2:15,0.551,2.09,-0.93,5261,39.4,47.57,47.57,-4.868703,93.318791,85.208653,78.880313,85.543973,24.915227,25.38862,26.85811,26.171033
11/21/2021 2:30,0.427,1.87,-0.99,5263,39.4,47.96,47.62,-4.539958,93.926969,88.979358,81.105916,90.718418,24.961252,25.165073,26.20062,25.270272
11/21/2021 2:45,0.336,1.64,-0.96,5262,39.4,48.55,47.55,-4.70433,94.380637,87.937236,78.811276,88.890596,25.06645,25.013851,26.565527,25.513543
11/21/2021 3:00,0.292,1.57,-0.99, ,39.3,48.94,47.6,-4.70433,94.193253,85.803681,77.144539,85.90888,25.086175,25.270272,26.601689,26.105284
11/21/2021 3:15,0.247,1.47,-0.99,5262,39.4,49.25,47.57,-4.868703,94.074904,83.975859,76.996604,83.798337,25.027001,25.592442,27.055357,26.453754
11/21/2021 3:30,0.195,1.4,-1.04,5262,39.4,49.44,47.55,-4.211213,93.713285,82.529382,76.506774,81.996815,25.046725,26.134871,27.071794,26.562239
11/21/2021 3:45,0.184,1.33,-0.99,5262,39.4,49.58,47.72,-4.70433,93.259617,81.901479,76.053106,81.099341,25.23411,25.871875,26.937009,26.697025
11/21/2021 4:00,0.131,1.24,-1.02,5261,39.4,50.06,47.67,-4.539958,93.121544,81.421511,75.592863,80.261042,25.178223,25.993511,27.295341,26.739762
11/21/2021 4:15,0.145,1.28,-1.03,5262,39.4,50.06,47.98,-4.375585,93.052508,80.925106,75.520539,79.603552,25.056588,26.039535,27.354515,27.03892
11/21/2021 4:30,0.172,1.33,-1.02,5261,39.4,49.53,47.67,-4.375585,92.763212,80.711422,75.076734,79.212345,25.19466,26.325543,27.354515,27.075082
11/21/2021 4:45,0.202,1.38,-1,5261,39.4,49.46,47.91,-4.539958,92.362143,79.692313,74.761139,78.840863,25.313009,26.388005,27.259179,27.117818
11/21/2021 5:00,0.177,1.35,-1.03,5262,39.4,49.61,47.91,-4.375585,92.664588,80.132831,74.425819,78.203098,25.24726,26.457041,27.338078,27.351227
11/21/2021 5:15,0.246,1.44,-0.96,5262,39.4,49.87,48.15,-4.539958,92.09586,76.944005,71.624912,75.17207,25.365608,26.279519,27.236167,27.022482
11/21/2021 5:30,0.283,1.54,-0.98,5262,39.4,49.75,48.2,-4.211213,89.65986,75.379179,70.855649,74.294321,25.158499,26.092134,27.052069,26.838385
11/21/2021 5:45,0.353,1.66,-0.94,5262,39.4,49.37,48.2,-4.70433,88.594726,74.458693,69.734628,73.028653,24.823179,25.977073,26.802223,26.927146
11/21/2021 6:00,0.39,1.77,-0.97,5261,39.4,49.29,48.29,-4.539958,89.216054,74.02475,68.646482,72.121317,24.905365,26.151308,26.897559,26.657575
11/21/2021 6:15,0.448,1.88,-0.95,5262,39.4,48.82,48.31,-4.211213,89.064831,72.621009,68.212539,71.000296,24.92509,25.967211,26.897559,26.904134
11/21/2021 6:30,0.549,2.04,-0.88,5262,39.4,48.36,48.05,-4.375585,86.84909,71.739972,67.512312,70.471017,24.727843,25.973786,26.720037,26.713462
11/21/2021 6:45,0.55,2.08,-0.92,5262,39.4,48.08,48.08,-4.868703,87.273171,72.167341,66.821948,69.790515,24.586482,25.894887,26.848248,26.637851
11/21/2021 7:00,0.533,2.06,-0.94,5261,39.4,48.86,48.36,-2.074371,86.014078,70.865511,66.125009,69.349997,24.823179,25.885025,26.733187,26.66415
11/21/2021 7:15,0.88,2.75,-0.85,5262,39.4,47,48.43,6.637371,77.387811,68.215827,65.750239,68.182952,24.882353,25.38862,25.986936,25.73709
11/21/2021 7:30,0.996,2.97,-0.81,5261,39.4,46.09,48.36,17.650326,75.076734,68.304588,65.345883,68.728669,24.823179,25.096037,25.648328,25.552992
11/21/2021 7:45,1.137,3.21,-0.73,5262,39.4,45.28,48.08,28.334537,75.290418,68.712231,65.54313,68.564296,24.573333,24.875778,25.654903,25.286709
11/21/2021 8:00,1.266,3.47,-0.7,5262,39.4,44.39,47.79,58.4147,75.980782,68.472248,65.648328,68.304588,24.556895,24.91194,25.645041,25.454369
